,06/29/2020,06/30/2020,07/01/2020,Latitude,Longitude,Cluster,03/27/2020,03/28/2020,03/29/2020,03/30/2020,03/31/2020,04/01/2020,04/02/2020,04/03/2020,04/04/2020,04/05/2020,04/06/2020,04/07/2020,04/08/2020,04/09/2020,04/10/2020,04/11/2020,04/12/2020,04/13/2020,04/14/2020,04/15/2020,04/16/2020,04/17/2020,04/18/2020,04/19/2020,04/20/2020,04/21/2020,04/22/2020,04/23/2020,04/24/2020,04/25/2020,04/26/2020,04/27/2020,04/28/2020,04/29/2020,04/30/2020,05/01/2020,05/02/2020,05/03/2020,05/04/2020,05/05/2020,05/06/2020,05/07/2020,05/08/2020,05/09/2020,05/10/2020,05/11/2020,05/12/2020,05/13/2020,05/14/2020,05/15/2020,05/16/2020,05/17/2020,05/18/2020,05/19/2020,05/20/2020,05/21/2020,05/22/2020,05/23/2020,05/24/2020,05/25/2020,05/26/2020,05/27/2020,05/28/2020,05/29/2020,05/30/2020,05/31/2020,06/01/2020,06/02/2020,06/03/2020,06/04/2020,06/05/2020,06/06/2020,06/07/2020,06/08/2020,06/09/2020,06/10/2020,06/11/2020,06/12/2020,06/13/2020,06/14/2020,06/15/2020,06/16/2020,06/17/2020,06/18/2020,06/19/2020,06/20/2020,06/21/2020,06/22/2020,06/23/2020,06/24/2020,06/25/2020,06/26/2020,06/27/2020,06/28/2020
"Bocaiúva, MG",2.0008403529482384,2.0008403529482384,2.0008403529482384,-17.1160208,-43.812267799999994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0008403529482384,2.0008403529482384,2.0008403529482384,2.0008403529482384,2.0008403529482384,2.0008403529482384
"Bofete, SP",25.57544757033248,25.57544757033248,25.57544757033248,-23.101955399999998,-48.261053499999996,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.525149190110827,8.525149190110827,8.525149190110827,8.525149190110827,8.525149190110827,8.525149190110827,8.525149190110827,8.525149190110827,8.525149190110827,8.525149190110827,17.050298380221655,17.050298380221655,17.050298380221655,17.050298380221655,17.050298380221655,17.050298380221655,17.050298380221655,17.050298380221655,17.050298380221655,17.050298380221655,17.050298380221655,17.050298380221655,17.050298380221655,25.57544757033248,25.57544757033248,25.57544757033248,25.57544757033248,25.57544757033248,25.57544757033248,25.57544757033248,25.57544757033248,25.57544757033248,25.57544757033248,25.57544757033248
"Boituva, SP",11.475974228240734,13.115399117989408,13.115399117989408,-23.283889300000002,-47.6738231,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.639424889748676,1.639424889748676,1.639424889748676,1.639424889748676,1.639424889748676,1.639424889748676,1.639424889748676,1.639424889748676,1.639424889748676,1.639424889748676,1.639424889748676,1.639424889748676,1.639424889748676,3.278849779497352,3.278849779497352,3.278849779497352,3.278849779497352,3.278849779497352,4.918274669246028,4.918274669246028,4.918274669246028,4.918274669246028,4.918274669246028,4.918274669246028,4.918274669246028,6.557699558994704,6.557699558994704,8.19712444874338,8.19712444874338,8.19712444874338,8.19712444874338,8.19712444874338,8.19712444874338,8.19712444874338,8.19712444874338,8.19712444874338,8.19712444874338,8.19712444874338,8.19712444874338,9.836549338492055,9.836549338492055,9.836549338492055,9.836549338492055,9.836549338492055,9.836549338492055,9.836549338492055,9.836549338492055,9.836549338492055,11.475974228240734,11.475974228240734,11.475974228240734
"Bom Despacho, MG",1.9760893192372295,1.9760893192372295,1.9760893192372295,-19.7375242,-45.251728799999995,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295,1.9760893192372295
"Bom Jardim de Minas, MG",0.0,0.0,0.0,-21.947646600000002,-44.1906033,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bom Jardim, RJ",10.930554543467172,7.287036362311447,7.287036362311447,-22.151532800000002,-42.41866829999999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6435181811557236,3.6435181811557236,3.6435181811557236,3.6435181811557236,3.6435181811557236,3.6435181811557236,3.6435181811557236,3.6435181811557236,3.6435181811557236,3.6435181811557236,3.6435181811557236,3.6435181811557236,3.6435181811557236,3.6435181811557236,3.6435181811557236,3.6435181811557236,3.6435181811557236,3.6435181811557236,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,7.287036362311447,10.930554543467172,10.930554543467172
"Bom Jesus da Penha, MG",0.0,0.0,0.0,-21.0165299,-46.5226644,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bom Jesus do Amparo, MG",0.0,0.0,0.0,-19.704513199999997,-43.4752911,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bom Jesus do Galho, MG",13.391362571141613,13.391362571141613,13.391362571141613,-19.8283191,-42.3162256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6956812855708066,6.6956812855708066,6.6956812855708066,6.6956812855708066,6.6956812855708066,6.6956812855708066,6.6956812855708066,6.6956812855708066,6.6956812855708066,6.6956812855708066,6.6956812855708066,6.6956812855708066,6.6956812855708066,6.6956812855708066,6.6956812855708066,6.6956812855708066,6.6956812855708066,6.6956812855708066,6.6956812855708066,13.391362571141613,13.391362571141613,13.391362571141613,13.391362571141613
"Bom Jesus do Itabapoana, RJ",5.391416864351952,5.391416864351952,5.391416864351952,-21.1341025,-41.680095,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,2.695708432175976,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952,5.391416864351952
"Bom Jesus do Norte, ES",10.064412238325282,10.064412238325282,10.064412238325282,-21.1254776,-41.6711646,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bom Jesus dos Perdões, SP",0.0,0.0,0.0,-23.135386399999998,-46.4648052,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bom Repouso, MG",0.0,0.0,0.0,-22.465706899999997,-46.1485376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bom Sucesso, MG",0.0,0.0,0.0,-21.032351600000002,-44.7598082,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bonfim, MG",14.560279557367503,14.560279557367503,14.560279557367503,-18.245445899999996,-42.890156899999994,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503,14.560279557367503
"Bonfinópolis de Minas, MG",0.0,0.0,0.0,-16.5660011,-45.98645,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bonito de Minas, MG",0.0,0.0,0.0,-15.3191266,-44.7544,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Boracéia, SP",0.0,0.0,0.0,-22.195355,-48.7801925,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Borborema, SP",0.0,0.0,0.0,-21.6212706,-49.074135,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Borda da Mata, MG",0.0,0.0,0.0,-22.274167000000002,-46.165278,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Borebi, SP",37.69317753486619,37.69317753486619,37.69317753486619,-22.570017800000002,-48.971487100000004,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.69317753486619,37.69317753486619,37.69317753486619,37.69317753486619,37.69317753486619
"Borá, SP",0.0,0.0,0.0,-22.270108800000003,-50.544407,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Botelhos, MG",6.679580522343198,6.679580522343198,6.679580522343198,-21.65,-46.394721999999994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.679580522343198,6.679580522343198,6.679580522343198,6.679580522343198,6.679580522343198,6.679580522343198,6.679580522343198,6.679580522343198,6.679580522343198,6.679580522343198,6.679580522343198,6.679580522343198,6.679580522343198,6.679580522343198,6.679580522343198,6.679580522343198,6.679580522343198,6.679580522343198,6.679580522343198,6.679580522343198,6.679580522343198
"Botucatu, SP",10.239117524590947,10.239117524590947,10.239117524590947,-22.8879628,-48.4410712,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6826078349727298,0.6826078349727298,0.6826078349727298,0.6826078349727298,0.6826078349727298,0.6826078349727298,1.3652156699454596,1.3652156699454596,1.3652156699454596,1.3652156699454596,1.3652156699454596,1.3652156699454596,1.3652156699454596,1.3652156699454596,1.3652156699454596,1.3652156699454596,1.3652156699454596,1.3652156699454596,1.3652156699454596,1.3652156699454596,1.3652156699454596,2.7304313398909192,2.7304313398909192,2.7304313398909192,2.7304313398909192,2.7304313398909192,2.7304313398909192,2.7304313398909192,2.7304313398909192,3.4130391748636493,3.4130391748636493,3.4130391748636493,3.4130391748636493,3.4130391748636493,3.4130391748636493,3.4130391748636493,3.4130391748636493,3.4130391748636493,4.095647009836378,4.095647009836378,4.095647009836378,4.7782548448091084,4.7782548448091084,4.7782548448091084,4.7782548448091084,4.7782548448091084,4.7782548448091084,4.7782548448091084,4.7782548448091084,4.7782548448091084,4.7782548448091084,4.7782548448091084,4.7782548448091084,4.7782548448091084,4.7782548448091084,4.7782548448091084,4.7782548448091084,4.7782548448091084,5.4608626797818385,6.1434705147545685,6.1434705147545685,6.1434705147545685,6.1434705147545685,6.1434705147545685,6.1434705147545685,6.1434705147545685,6.8260783497272985,6.8260783497272985,6.8260783497272985,6.8260783497272985,6.8260783497272985,6.8260783497272985,8.191294019672757,8.873901854645487,8.873901854645487,8.873901854645487,8.873901854645487,9.556509689618217,9.556509689618217,10.239117524590947,10.239117524590947,10.239117524590947
"Botumirim, MG",0.0,0.0,0.0,-16.862778,-43.011111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
